transcript,GC_content,GA_content,AT_content,AC_content,A_content,C_content,G_content,T_content,length
PB2015.4519.16,0.63687150838,0.550279329609,0.36312849162,0.511173184358,0.212290502793,0.298882681564,0.337988826816,0.150837988827,358
PB2015.5779.2,0.640926640927,0.521235521236,0.359073359073,0.451737451737,0.166023166023,0.285714285714,0.355212355212,0.19305019305,259
PB2015.4519.15,0.615571776156,0.566909975669,0.384428223844,0.486618004866,0.21897810219,0.267639902676,0.347931873479,0.165450121655,411
PB2015.9625.1,0.55625,0.44375,0.44375,0.4,0.14375,0.25625,0.3,0.3,160
PB2015.4519.10,0.581651376147,0.507339449541,0.418348623853,0.516513761468,0.221100917431,0.295412844037,0.28623853211,0.197247706422,1090
PB2015.4519.11,0.629032258065,0.554838709677,0.370967741935,0.493548387097,0.209677419355,0.283870967742,0.345161290323,0.161290322581,310
PB2015.15590.3,0.700657894737,0.424342105263,0.299342105263,0.480263157895,0.101973684211,0.378289473684,0.322368421053,0.197368421053,304
PB2015.16378.1,0.649122807018,0.426900584795,0.350877192982,0.608187134503,0.19298245614,0.415204678363,0.233918128655,0.157894736842,171
PB2015.9887.2,0.691011235955,0.421348314607,0.308988764045,0.561797752809,0.14606741573,0.415730337079,0.275280898876,0.162921348315,178
PB2015.9887.1,0.684210526316,0.426900584795,0.315789473684,0.549707602339,0.146198830409,0.40350877193,0.280701754386,0.169590643275,171
PB2015.16378.2,0.609375,0.45703125,0.390625,0.58203125,0.21484375,0.3671875,0.2421875,0.17578125,256
PB2015.8702.1,0.734693877551,0.510204081633,0.265306122449,0.510204081633,0.142857142857,0.367346938776,0.367346938776,0.122448979592,49
PB2015.10983.3,0.669565217391,0.626086956522,0.330434782609,0.35652173913,0.15652173913,0.2,0.469565217391,0.173913043478,115
PB2015.10983.2,0.666666666667,0.642276422764,0.333333333333,0.349593495935,0.162601626016,0.186991869919,0.479674796748,0.170731707317,123
PB2015.10983.1,0.653846153846,0.653846153846,0.346153846154,0.353846153846,0.176923076923,0.176923076923,0.476923076923,0.169230769231,130
PB2015.14968.1,0.622222222222,0.555555555556,0.377777777778,0.422222222222,0.177777777778,0.244444444444,0.377777777778,0.2,90
PB2015.16205.1,0.765625,0.59375,0.234375,0.390625,0.109375,0.28125,0.484375,0.125,64
PB2015.16757.2,0.478021978022,0.620879120879,0.521978021978,0.494505494505,0.318681318681,0.175824175824,0.302197802198,0.203296703297,182
PB2015.16757.3,0.503472222222,0.541666666667,0.496527777778,0.503472222222,0.270833333333,0.232638888889,0.270833333333,0.225694444444,288
PB2015.2625.8,0.774647887324,0.455399061033,0.225352112676,0.535211267606,0.107981220657,0.427230046948,0.347417840376,0.117370892019,213
PB2015.7121.1,0.699029126214,0.364077669903,0.300970873786,0.587378640777,0.126213592233,0.461165048544,0.23786407767,0.174757281553,206
PB2015.11160.2,0.695473251029,0.674897119342,0.304526748971,0.399176954733,0.189300411523,0.20987654321,0.485596707819,0.115226337449,243
PB2015.14400.5,0.865384615385,0.615384615385,0.134615384615,0.384615384615,0.0673076923077,0.317307692308,0.548076923077,0.0673076923077,104
PB2015.14400.4,0.868421052632,0.614035087719,0.131578947368,0.377192982456,0.0614035087719,0.315789473684,0.552631578947,0.0701754385965,114
PB2015.6133.1,0.746666666667,0.453333333333,0.253333333333,0.453333333333,0.08,0.373333333333,0.373333333333,0.173333333333,75
PB2015.2625.1,0.701149425287,0.597701149425,0.298850574713,0.471264367816,0.183908045977,0.287356321839,0.413793103448,0.114942528736,87
PB2015.2625.2,0.636904761905,0.511904761905,0.363095238095,0.505952380952,0.190476190476,0.315476190476,0.321428571429,0.172619047619,168
PB2015.2625.3,0.713846153846,0.458461538462,0.286153846154,0.532307692308,0.138461538462,0.393846153846,0.32,0.147692307692,325
PB2015.2625.5,0.781376518219,0.465587044534,0.218623481781,0.542510121457,0.113360323887,0.429149797571,0.352226720648,0.105263157895,247
PB2015.4366.2,0.560606060606,0.545454545455,0.439393939394,0.378787878788,0.181818181818,0.19696969697,0.363636363636,0.257575757576,66
PB2015.2625.7,0.71897810219,0.452554744526,0.28102189781,0.529197080292,0.131386861314,0.397810218978,0.321167883212,0.149635036496,274
PB2015.12706.21,0.5,0.564516129032,0.5,0.387096774194,0.225806451613,0.161290322581,0.338709677419,0.274193548387,62
PB2015.14460.1,0.615131578947,0.519736842105,0.384868421053,0.463815789474,0.184210526316,0.279605263158,0.335526315789,0.200657894737,304
PB2015.16697.1,0.675324675325,0.415584415584,0.324675324675,0.545454545455,0.142857142857,0.402597402597,0.272727272727,0.181818181818,77
PB2015.6225.1,0.618421052632,0.513157894737,0.381578947368,0.480263157895,0.1875,0.292763157895,0.325657894737,0.194078947368,304
PB2015.6225.3,0.58273381295,0.561151079137,0.41726618705,0.453237410072,0.215827338129,0.237410071942,0.345323741007,0.201438848921,139
PB2015.6225.6,0.586666666667,0.586666666667,0.413333333333,0.426666666667,0.213333333333,0.213333333333,0.373333333333,0.2,150
PB2015.9210.1,0.556962025316,0.560126582278,0.443037974684,0.496835443038,0.25,0.246835443038,0.310126582278,0.193037974684,316
PB2015.5773.3,0.611111111111,0.5,0.388888888889,0.5,0.194444444444,0.305555555556,0.305555555556,0.194444444444,36
PB2015.1801.1,0.721682847896,0.546925566343,0.278317152104,0.394822006472,0.11003236246,0.284789644013,0.436893203883,0.168284789644,309
PB2015.11947.5,0.601374570447,0.549828178694,0.398625429553,0.477663230241,0.213058419244,0.264604810997,0.33676975945,0.185567010309,291
PB2015.7403.14,0.619402985075,0.544776119403,0.380597014925,0.373134328358,0.149253731343,0.223880597015,0.39552238806,0.231343283582,134
PB2015.13593.3,0.546666666667,0.446666666667,0.453333333333,0.54,0.22,0.32,0.226666666667,0.233333333333,150
PB2015.7403.12,0.625899280576,0.561151079137,0.374100719424,0.36690647482,0.151079136691,0.215827338129,0.410071942446,0.223021582734,139
PB2015.11846.1,0.618666666667,0.541333333333,0.381333333333,0.461333333333,0.192,0.269333333333,0.349333333333,0.189333333333,375
PB2015.244.1,0.520408163265,0.459183673469,0.479591836735,0.428571428571,0.183673469388,0.244897959184,0.275510204082,0.295918367347,98
PB2015.14828.4,0.380200860832,0.503586800574,0.619799139168,0.490674318508,0.307030129125,0.183644189383,0.196556671449,0.312769010043,697
PB2015.2498.1,0.662721893491,0.473372781065,0.337278106509,0.461538461538,0.136094674556,0.325443786982,0.337278106509,0.201183431953,169
PB2015.15209.1,0.682352941176,0.525490196078,0.317647058824,0.447058823529,0.145098039216,0.301960784314,0.380392156863,0.172549019608,255
PB2015.15209.2,0.727272727273,0.503496503497,0.272727272727,0.461538461538,0.118881118881,0.342657342657,0.384615384615,0.153846153846,429
PB2015.4589.2,0.718181818182,0.545454545455,0.281818181818,0.463636363636,0.145454545455,0.318181818182,0.4,0.136363636364,110
PB2015.6581.1,0.597701149425,0.609195402299,0.402298850575,0.402298850575,0.206896551724,0.195402298851,0.402298850575,0.195402298851,87
PB2015.224.4,0.54347826087,0.579710144928,0.45652173913,0.442028985507,0.239130434783,0.202898550725,0.340579710145,0.217391304348,414
PB2015.224.2,0.493055555556,0.579861111111,0.506944444444,0.496527777778,0.291666666667,0.204861111111,0.288194444444,0.215277777778,288
PB2015.11495.1,0.702857142857,0.617142857143,0.297142857143,0.485714285714,0.2,0.285714285714,0.417142857143,0.0971428571429,175
PB2015.11495.2,0.714975845411,0.623188405797,0.285024154589,0.478260869565,0.193236714976,0.285024154589,0.429951690821,0.0917874396135,207
PB2015.224.1,0.479381443299,0.613402061856,0.520618556701,0.505154639175,0.319587628866,0.185567010309,0.29381443299,0.201030927835,194
PB2015.11318.1,0.479490806223,0.512022630835,0.520509193777,0.454031117397,0.243281471004,0.210749646393,0.26874115983,0.277227722772,707
PB2015.6942.4,0.604046242775,0.465317919075,0.395953757225,0.42774566474,0.14450867052,0.28323699422,0.320809248555,0.251445086705,346
PB2015.12509.3,0.734042553191,0.595744680851,0.265957446809,0.436170212766,0.148936170213,0.287234042553,0.446808510638,0.117021276596,94
PB2015.12509.2,0.73786407767,0.592233009709,0.26213592233,0.456310679612,0.155339805825,0.300970873786,0.436893203883,0.106796116505,103
PB2015.15229.1,0.41975308642,0.526748971193,0.58024691358,0.447187928669,0.277091906722,0.170096021948,0.249657064472,0.303155006859,729
PB2015.6942.1,0.660839160839,0.472027972028,0.339160839161,0.454545454545,0.132867132867,0.321678321678,0.339160839161,0.206293706294,286
PB2015.4728.3,0.757281553398,0.495145631068,0.242718446602,0.436893203883,0.0873786407767,0.349514563107,0.407766990291,0.155339805825,103
PB2015.4728.1,0.752688172043,0.505376344086,0.247311827957,0.440860215054,0.0967741935484,0.344086021505,0.408602150538,0.150537634409,93
PB2015.14853.1,0.701754385965,0.543859649123,0.298245614035,0.491228070175,0.166666666667,0.324561403509,0.377192982456,0.131578947368,114
PB2015.4221.10,0.477777777778,0.622222222222,0.522222222222,0.366666666667,0.255555555556,0.111111111111,0.366666666667,0.266666666667,90
PB2015.7062.2,0.769230769231,0.730769230769,0.230769230769,0.423076923077,0.192307692308,0.230769230769,0.538461538462,0.0384615384615,26
PB2015.521.4,0.560563380282,0.476056338028,0.439436619718,0.56338028169,0.239436619718,0.323943661972,0.23661971831,0.2,355
PB2015.12937.2,0.525252525253,0.535353535354,0.474747474747,0.454545454545,0.232323232323,0.222222222222,0.30303030303,0.242424242424,99
PB2015.13066.1,0.652920962199,0.353951890034,0.347079037801,0.505154639175,0.103092783505,0.40206185567,0.250859106529,0.243986254296,291
PB2015.1547.1,0.655737704918,0.524590163934,0.344262295082,0.426229508197,0.147540983607,0.27868852459,0.377049180328,0.196721311475,122
PB2015.11878.4,0.633802816901,0.676056338028,0.366197183099,0.464788732394,0.253521126761,0.211267605634,0.422535211268,0.112676056338,71
PB2015.425.1,0.649746192893,0.568527918782,0.350253807107,0.406091370558,0.162436548223,0.243654822335,0.406091370558,0.187817258883,197
PB2015.3180.2,0.605405405405,0.551351351351,0.394594594595,0.464864864865,0.205405405405,0.259459459459,0.345945945946,0.189189189189,185
PB2015.3180.1,0.626666666667,0.666666666667,0.373333333333,0.44,0.24,0.2,0.426666666667,0.133333333333,75
PB2015.425.2,0.589743589744,0.538461538462,0.410256410256,0.358974358974,0.153846153846,0.205128205128,0.384615384615,0.25641025641,78
PB2015.14457.5,0.675213675214,0.57264957265,0.324786324786,0.358974358974,0.128205128205,0.230769230769,0.444444444444,0.196581196581,117
PB2015.14457.4,0.677966101695,0.567796610169,0.322033898305,0.364406779661,0.127118644068,0.237288135593,0.440677966102,0.194915254237,118
PB2015.14457.7,0.669902912621,0.572815533981,0.330097087379,0.349514563107,0.126213592233,0.223300970874,0.446601941748,0.203883495146,103
PB2015.14457.6,0.663793103448,0.577586206897,0.336206896552,0.344827586207,0.129310344828,0.215517241379,0.448275862069,0.206896551724,116
PB2015.14325.1,0.741176470588,0.435294117647,0.258823529412,0.517647058824,0.105882352941,0.411764705882,0.329411764706,0.152941176471,85
PB2015.276.2,0.62037037037,0.425925925926,0.37962962963,0.472222222222,0.138888888889,0.333333333333,0.287037037037,0.240740740741,108
PB2015.276.1,0.615384615385,0.403846153846,0.384615384615,0.480769230769,0.134615384615,0.346153846154,0.269230769231,0.25,104
PB2015.14457.2,0.669291338583,0.566929133858,0.330708661417,0.370078740157,0.133858267717,0.236220472441,0.433070866142,0.196850393701,127
PB2015.539.10,0.439024390244,0.512195121951,0.560975609756,0.512195121951,0.292682926829,0.219512195122,0.219512195122,0.268292682927,41
PB2015.10734.3,0.658227848101,0.506329113924,0.341772151899,0.447257383966,0.147679324895,0.299578059072,0.35864978903,0.194092827004,237
PB2015.15897.34,0.550632911392,0.550632911392,0.449367088608,0.443037974684,0.221518987342,0.221518987342,0.329113924051,0.227848101266,158
PB2015.7332.1,0.611940298507,0.402985074627,0.388059701493,0.522388059701,0.15671641791,0.365671641791,0.246268656716,0.231343283582,134
PB2015.15897.32,0.529411764706,0.47963800905,0.470588235294,0.475113122172,0.212669683258,0.262443438914,0.266968325792,0.257918552036,221
PB2015.15897.33,0.546666666667,0.54,0.453333333333,0.446666666667,0.22,0.226666666667,0.32,0.233333333333,150
PB2015.13355.8,0.533505154639,0.508591065292,0.466494845361,0.530068728522,0.252577319588,0.277491408935,0.256013745704,0.213917525773,1164
PB2015.1913.3,0.583333333333,0.555555555556,0.416666666667,0.444444444444,0.208333333333,0.236111111111,0.347222222222,0.208333333333,72
PB2015.10011.1,0.813008130081,0.577235772358,0.186991869919,0.349593495935,0.0569105691057,0.292682926829,0.520325203252,0.130081300813,123
PB2015.15176.1,0.622641509434,0.396226415094,0.377358490566,0.452830188679,0.11320754717,0.339622641509,0.283018867925,0.264150943396,53
PB2015.13355.1,0.682997118156,0.536023054755,0.317002881844,0.463976945245,0.158501440922,0.305475504323,0.377521613833,0.158501440922,347
PB2015.13355.3,0.681286549708,0.53216374269,0.318713450292,0.470760233918,0.16081871345,0.309941520468,0.37134502924,0.157894736842,342
PB2015.13355.5,0.619298245614,0.485964912281,0.380701754386,0.491228070175,0.178947368421,0.312280701754,0.30701754386,0.201754385965,570
PB2015.13355.4,0.573616018846,0.525323910483,0.426383981154,0.500588928151,0.226148409894,0.274440518257,0.299175500589,0.20023557126,849
PB2015.13355.6,0.647577092511,0.495594713656,0.352422907489,0.495594713656,0.171806167401,0.323788546256,0.323788546256,0.180616740088,454
PB2015.4007.2,0.52380952381,0.47619047619,0.47619047619,0.52380952381,0.238095238095,0.285714285714,0.238095238095,0.238095238095,21
PB2015.7231.1,0.741935483871,0.437788018433,0.258064516129,0.516129032258,0.10599078341,0.410138248848,0.331797235023,0.152073732719,217
PB2015.7062.1,0.75,0.596153846154,0.25,0.461538461538,0.153846153846,0.307692307692,0.442307692308,0.0961538461538,52
PB2015.11389.1,0.588405797101,0.460869565217,0.411594202899,0.492753623188,0.182608695652,0.310144927536,0.278260869565,0.228985507246,345
PB2015.6237.3,0.775,0.725,0.225,0.4,0.175,0.225,0.55,0.05,80
PB2015.6237.6,0.779411764706,0.735294117647,0.220588235294,0.367647058824,0.161764705882,0.205882352941,0.573529411765,0.0588235294118,68
PB2015.8838.3,0.540229885057,0.452873563218,0.459770114943,0.491954022989,0.202298850575,0.289655172414,0.250574712644,0.257471264368,435
PB2015.15607.1,0.68,0.6,0.32,0.464,0.192,0.272,0.408,0.128,125
PB2015.8838.1,0.436134453782,0.489075630252,0.563865546218,0.486554621849,0.26974789916,0.216806722689,0.219327731092,0.294117647059,1190
PB2015.13780.3,0.5,0.50790513834,0.5,0.486166007905,0.247035573123,0.239130434783,0.260869565217,0.252964426877,506
PB2015.2724.1,0.822580645161,0.403225806452,0.177419354839,0.483870967742,0.0322580645161,0.451612903226,0.370967741935,0.145161290323,62
PB2015.8838.4,0.497576736672,0.453957996769,0.502423263328,0.495961227787,0.226171243942,0.269789983845,0.227786752827,0.276252019386,619
PB2015.7835.1,0.710526315789,0.552631578947,0.289473684211,0.491228070175,0.166666666667,0.324561403509,0.385964912281,0.122807017544,114
PB2015.10591.2,0.583333333333,0.666666666667,0.416666666667,0.5,0.291666666667,0.208333333333,0.375,0.125,24
PB2015.10591.3,0.666666666667,0.666666666667,0.333333333333,0.410256410256,0.205128205128,0.205128205128,0.461538461538,0.128205128205,39
PB2015.9585.1,0.646341463415,0.536585365854,0.353658536585,0.353658536585,0.121951219512,0.231707317073,0.414634146341,0.231707317073,82
PB2015.4019.3,0.562874251497,0.476047904192,0.437125748503,0.494011976048,0.203592814371,0.290419161677,0.27245508982,0.233532934132,334
PB2015.1132.6,0.737142857143,0.451428571429,0.262857142857,0.468571428571,0.0914285714286,0.377142857143,0.36,0.171428571429,175
PB2015.1132.7,0.724770642202,0.348623853211,0.275229357798,0.522935779817,0.0733944954128,0.449541284404,0.275229357798,0.201834862385,109
PB2015.1132.4,0.745042492918,0.399433427762,0.254957507082,0.538243626062,0.0963172804533,0.441926345609,0.303116147309,0.158640226629,353
PB2015.1132.2,0.693069306931,0.431400282885,0.306930693069,0.497878359264,0.11810466761,0.379773691655,0.313295615276,0.18882602546,1414
PB2015.13700.1,0.614379084967,0.601307189542,0.385620915033,0.37908496732,0.183006535948,0.196078431373,0.418300653595,0.202614379085,153
PB2015.11548.1,0.746835443038,0.455696202532,0.253164556962,0.493670886076,0.101265822785,0.392405063291,0.354430379747,0.151898734177,79
PB2015.1132.1,0.741324921136,0.425867507886,0.258675078864,0.473186119874,0.0788643533123,0.394321766562,0.347003154574,0.179810725552,317
PB2015.9634.4,0.580434782609,0.547826086957,0.419565217391,0.502173913043,0.234782608696,0.267391304348,0.313043478261,0.184782608696,460
PB2015.1132.9,0.719696969697,0.492424242424,0.280303030303,0.454545454545,0.113636363636,0.340909090909,0.378787878788,0.166666666667,132
PB2015.6080.5,0.848484848485,0.560606060606,0.151515151515,0.530303030303,0.121212121212,0.409090909091,0.439393939394,0.030303030303,132
PB2015.3208.2,0.644230769231,0.615384615385,0.355769230769,0.451923076923,0.211538461538,0.240384615385,0.403846153846,0.144230769231,104
PB2015.3208.3,0.57264957265,0.623931623932,0.42735042735,0.461538461538,0.25641025641,0.205128205128,0.367521367521,0.17094017094,117
PB2015.11381.1,0.663157894737,0.442105263158,0.336842105263,0.515789473684,0.147368421053,0.368421052632,0.294736842105,0.189473684211,285
PB2015.13607.10,0.628531073446,0.475988700565,0.371468926554,0.511299435028,0.179378531073,0.331920903955,0.296610169492,0.19209039548,708
PB2015.16658.6,0.6,0.58,0.4,0.42,0.2,0.22,0.38,0.2,50
PB2015.1132.11,0.654320987654,0.548148148148,0.345679012346,0.441975308642,0.167901234568,0.274074074074,0.38024691358,0.177777777778,405
PB2015.16658.4,0.6,0.58,0.4,0.42,0.2,0.22,0.38,0.2,50
PB2015.1132.13,0.722891566265,0.44578313253,0.277108433735,0.44578313253,0.0843373493976,0.361445783133,0.361445783133,0.192771084337,83
PB2015.6652.6,0.606741573034,0.550561797753,0.393258426966,0.483146067416,0.213483146067,0.269662921348,0.337078651685,0.179775280899,89
PB2015.6652.4,0.652694610778,0.455089820359,0.347305389222,0.473053892216,0.137724550898,0.335329341317,0.317365269461,0.209580838323,167
PB2015.2197.9,0.759776536313,0.614525139665,0.240223463687,0.346368715084,0.100558659218,0.245810055866,0.513966480447,0.139664804469,179
PB2015.252.5,0.526315789474,0.645933014354,0.473684210526,0.444976076555,0.282296650718,0.162679425837,0.363636363636,0.191387559809,209
PB2015.6652.8,0.752808988764,0.449438202247,0.247191011236,0.505617977528,0.101123595506,0.404494382022,0.348314606742,0.14606741573,89
PB2015.6652.9,0.617647058824,0.5,0.382352941176,0.470588235294,0.176470588235,0.294117647059,0.323529411765,0.205882352941,102
PB2015.16606.1,0.519743863394,0.554962646745,0.480256136606,0.509071504803,0.272145144077,0.236926360726,0.282817502668,0.208110992529,937
PB2015.11576.1,0.666666666667,0.625,0.333333333333,0.541666666667,0.25,0.291666666667,0.375,0.0833333333333,24
PB2015.11576.2,0.666666666667,0.666666666667,0.333333333333,0.484848484848,0.242424242424,0.242424242424,0.424242424242,0.0909090909091,33
PB2015.15372.1,0.543859649123,0.649122807018,0.456140350877,0.421052631579,0.263157894737,0.157894736842,0.385964912281,0.19298245614,57
PB2015.3725.1,0.683333333333,0.523333333333,0.316666666667,0.506666666667,0.173333333333,0.333333333333,0.35,0.143333333333,300
PB2015.2268.1,0.724137931034,0.827586206897,0.275862068966,0.310344827586,0.206896551724,0.103448275862,0.620689655172,0.0689655172414,29
PB2015.187.1,0.682926829268,0.447154471545,0.317073170732,0.512195121951,0.138211382114,0.373983739837,0.308943089431,0.178861788618,123
PB2015.5594.1,0.633333333333,0.7,0.366666666667,0.4,0.233333333333,0.166666666667,0.466666666667,0.133333333333,30
PB2015.803.3,0.425785482124,0.49187432286,0.574214517876,0.543878656555,0.304983748646,0.238894907909,0.186890574215,0.269230769231,1846
PB2015.803.2,0.623430962343,0.397489539749,0.376569037657,0.535564853556,0.154811715481,0.380753138075,0.242677824268,0.221757322176,239
PB2015.5984.1,0.630597014925,0.55223880597,0.369402985075,0.503731343284,0.212686567164,0.291044776119,0.339552238806,0.15671641791,268
PB2015.12540.1,0.676056338028,0.535211267606,0.323943661972,0.478873239437,0.169014084507,0.30985915493,0.366197183099,0.154929577465,71
PB2015.13268.1,0.721698113208,0.603773584906,0.278301886792,0.400943396226,0.141509433962,0.259433962264,0.462264150943,0.13679245283,212
PB2015.13268.2,0.708920187793,0.596244131455,0.291079812207,0.413145539906,0.150234741784,0.262910798122,0.446009389671,0.140845070423,213
PB2015.8385.1,0.745341614907,0.484472049689,0.254658385093,0.472049689441,0.105590062112,0.366459627329,0.378881987578,0.149068322981,161
PB2015.8385.3,0.707317073171,0.463414634146,0.292682926829,0.473867595819,0.114982578397,0.358885017422,0.348432055749,0.177700348432,287
PB2015.6615.1,0.648148148148,0.666666666667,0.351851851852,0.425925925926,0.222222222222,0.203703703704,0.444444444444,0.12962962963,54
PB2015.5721.10,0.621037463977,0.518731988473,0.378962536023,0.479827089337,0.188760806916,0.291066282421,0.329971181556,0.190201729107,694
PB2015.8551.4,0.625862068966,0.451724137931,0.374137931034,0.529310344828,0.177586206897,0.351724137931,0.274137931034,0.196551724138,580
PB2015.8551.5,0.629692832765,0.455631399317,0.370307167235,0.532423208191,0.179180887372,0.353242320819,0.276450511945,0.191126279863,586
PB2015.4202.1,0.697336561743,0.450363196126,0.302663438257,0.513317191283,0.133171912833,0.38014527845,0.317191283293,0.169491525424,413
PB2015.8551.1,0.62015503876,0.462015503876,0.37984496124,0.524031007752,0.182945736434,0.341085271318,0.279069767442,0.196899224806,645
PB2015.8551.2,0.611590628853,0.454993834772,0.388409371147,0.514180024661,0.17879161529,0.335388409371,0.276202219482,0.209617755857,811
PB2015.8551.3,0.618069815195,0.477412731006,0.381930184805,0.487679671458,0.173511293634,0.314168377823,0.303901437372,0.20841889117,974
PB2015.11923.2,0.55,0.514285714286,0.45,0.407142857143,0.185714285714,0.221428571429,0.328571428571,0.264285714286,140
PB2015.15665.2,0.407751937984,0.541860465116,0.592248062016,0.504651162791,0.319379844961,0.185271317829,0.222480620155,0.272868217054,1290
PB2015.15665.1,0.754940711462,0.561264822134,0.245059288538,0.446640316206,0.126482213439,0.320158102767,0.434782608696,0.118577075099,253
PB2015.4855.2,0.586206896552,0.466843501326,0.413793103448,0.485411140584,0.183023872679,0.302387267905,0.283819628647,0.230769230769,377
PB2015.4855.5,0.592132505176,0.503105590062,0.407867494824,0.490683229814,0.20082815735,0.289855072464,0.302277432712,0.207039337474,483
PB2015.13036.1,0.7625,0.4625,0.2375,0.491666666667,0.0958333333333,0.395833333333,0.366666666667,0.141666666667,240
PB2015.4855.8,0.62962962963,0.518518518519,0.37037037037,0.407407407407,0.148148148148,0.259259259259,0.37037037037,0.222222222222,27
PB2015.9127.2,0.53982300885,0.592920353982,0.46017699115,0.407079646018,0.230088495575,0.176991150442,0.362831858407,0.230088495575,113
PB2015.6609.6,0.596774193548,0.516129032258,0.403225806452,0.467741935484,0.193548387097,0.274193548387,0.322580645161,0.209677419355,62
PB2015.6609.4,0.577922077922,0.642857142857,0.422077922078,0.428571428571,0.246753246753,0.181818181818,0.396103896104,0.175324675325,154
PB2015.6609.5,0.590909090909,0.530303030303,0.409090909091,0.515151515152,0.227272727273,0.287878787879,0.30303030303,0.181818181818,66
PB2015.6609.2,0.463615023474,0.537558685446,0.536384976526,0.442488262911,0.258215962441,0.184272300469,0.279342723005,0.278169014085,852
PB2015.6609.3,0.560913705584,0.565989847716,0.439086294416,0.431472081218,0.218274111675,0.213197969543,0.347715736041,0.220812182741,394
PB2015.6609.1,0.567213114754,0.580327868852,0.432786885246,0.419672131148,0.216393442623,0.203278688525,0.36393442623,0.216393442623,305
PB2015.9512.1,0.671641791045,0.477611940299,0.328358208955,0.432835820896,0.119402985075,0.313432835821,0.358208955224,0.208955223881,67
PB2015.16662.1,0.606896551724,0.572413793103,0.393103448276,0.393103448276,0.179310344828,0.213793103448,0.393103448276,0.213793103448,145
PB2015.11594.8,0.690721649485,0.515463917526,0.309278350515,0.432989690722,0.128865979381,0.30412371134,0.386597938144,0.180412371134,388
PB2015.11594.9,0.55737704918,0.540983606557,0.44262295082,0.44262295082,0.213114754098,0.229508196721,0.327868852459,0.229508196721,61
PB2015.1479.12,0.63184079602,0.572139303483,0.36815920398,0.52736318408,0.233830845771,0.293532338308,0.338308457711,0.134328358209,201
PB2015.1479.11,0.61875,0.534375,0.38125,0.490625,0.203125,0.2875,0.33125,0.178125,320
PB2015.11594.1,0.525423728814,0.525423728814,0.474576271186,0.406779661017,0.203389830508,0.203389830508,0.322033898305,0.271186440678,59
PB2015.11594.2,0.612903225806,0.533724340176,0.387096774194,0.530791788856,0.225806451613,0.304985337243,0.307917888563,0.161290322581,341
PB2015.11594.4,0.542857142857,0.514285714286,0.457142857143,0.4,0.185714285714,0.214285714286,0.328571428571,0.271428571429,70
PB2015.10492.1,0.673913043478,0.673913043478,0.326086956522,0.391304347826,0.195652173913,0.195652173913,0.478260869565,0.130434782609,46
PB2015.11594.7,0.654545454545,0.618181818182,0.345454545455,0.436363636364,0.2,0.236363636364,0.418181818182,0.145454545455,55
PB2015.15619.2,0.818181818182,0.606060606061,0.181818181818,0.333333333333,0.0606060606061,0.272727272727,0.545454545455,0.121212121212,66
PB2015.6074.4,0.578815155956,0.478543018631,0.421184844044,0.51978229014,0.209755076408,0.310027213732,0.268787942223,0.211429767637,4777
PB2015.8840.1,0.641025641026,0.487179487179,0.358974358974,0.410256410256,0.128205128205,0.282051282051,0.358974358974,0.230769230769,39
PB2015.2755.5,0.691292875989,0.551451187335,0.308707124011,0.445910290237,0.153034300792,0.292875989446,0.398416886544,0.155672823219,379
PB2015.10336.2,0.795620437956,0.591240875912,0.204379562044,0.408759124088,0.102189781022,0.306569343066,0.489051094891,0.102189781022,137
PB2015.11667.1,0.808080808081,0.363636363636,0.191919191919,0.585858585859,0.0707070707071,0.515151515152,0.292929292929,0.121212121212,99
PB2015.11667.3,0.786516853933,0.426966292135,0.213483146067,0.516853932584,0.0786516853933,0.438202247191,0.348314606742,0.134831460674,89
PB2015.15718.2,0.692098092643,0.444141689373,0.307901907357,0.487738419619,0.119891008174,0.367847411444,0.324250681199,0.188010899183,367
PB2015.15718.1,0.687192118227,0.465517241379,0.312807881773,0.48275862069,0.130541871921,0.352216748768,0.334975369458,0.182266009852,406
PB2015.5576.1,0.636363636364,0.727272727273,0.363636363636,0.393939393939,0.242424242424,0.151515151515,0.484848484848,0.121212121212,33
PB2015.15746.2,0.525252525253,0.469696969697,0.474747474747,0.489898989899,0.217171717172,0.272727272727,0.252525252525,0.257575757576,198
PB2015.15746.1,0.554054054054,0.391891891892,0.445945945946,0.459459459459,0.148648648649,0.310810810811,0.243243243243,0.297297297297,74
PB2015.6601.1,0.663043478261,0.434782608696,0.336956521739,0.576086956522,0.173913043478,0.402173913043,0.260869565217,0.163043478261,92
PB2015.982.2,0.388888888889,0.388888888889,0.611111111111,0.37037037037,0.185185185185,0.185185185185,0.203703703704,0.425925925926,54
PB2015.9365.12,0.555555555556,0.619047619048,0.444444444444,0.444444444444,0.253968253968,0.190476190476,0.365079365079,0.190476190476,63
PB2015.9365.10,0.651442307692,0.572115384615,0.348557692308,0.435096153846,0.177884615385,0.257211538462,0.394230769231,0.170673076923,416
PB2015.9365.11,0.556291390728,0.582781456954,0.443708609272,0.450331125828,0.238410596026,0.211920529801,0.344370860927,0.205298013245,151
PB2015.2755.3,0.710227272727,0.545454545455,0.289772727273,0.448863636364,0.142045454545,0.306818181818,0.403409090909,0.147727272727,176
PB2015.3644.1,0.588050314465,0.547169811321,0.411949685535,0.443396226415,0.201257861635,0.24213836478,0.345911949686,0.210691823899,318
