#prior_probability=0.1																	
feature_id	bayes_factor	posterior_probability	alpha0	alpha1	eta1_0	mu_TH1_MCF7.gene	mu_TH2_MCF7.gene	mu_TH3_MCF7.gene	mu_TD1_MCF7.gene	mu_TD2_MCF7.gene	mu_TD3_MCF7.gene		sd_TH1_MCF7.gene	sd_TH2_MCF7.gene	sd_TD1_MCF7.gene	sd_TD2_MCF7.gene	sd_TD3_MCF7.gene
PB2015.7221	0.612992	0.063767	3.94619	3.94698	0.366682	4.15677	4.28594	3.99962	3.75719	3.54137	3.98026	0.14005	0.138475	0.150272	0.207671	0.110219	0.129762
PB2015.7222	0.0897621	0.00987508	0.914341	0.912227	0.00069504	0.888355	0.873356	0.977726	0.784997	0.878219	1.07382	0.0711509	0.0795276	0.0658018	0.0694327	0.0636485	0.0657398
PB2015.7223	1.66913	0.156445	5.88887	5.89087	0.365659	6.11764	6.00832	6.11796	5.79725	5.6186	5.70169	0.0214789	0.0257951	0.0209315	0.0322634	0.0183477	0.0270491
PB2015.7224	0.235934	0.0255452	0.867203	0.861332	-0.135556	0.608491	0.515743	1.14545	1.009	1.16409	0.54735	0.234892	0.229096	0.140959	0.155663	0.135176	0.26768
PB2015.7225	0.174441	0.0190138	-1.14163	-1.14635	-0.0101335	-1.25904	-1.06914	-1.1147	-1.40312	-0.946643	-1.12115	0.183519	0.170495	0.162967	0.189181	0.143657	0.164623
PB2015.7226	0.300713	0.0323323	1.68189	1.6773	0.181075	1.72312	1.38896	2.19099	1.4853	1.6901	1.56561	0.140249	0.159135	0.0981467	0.156229	0.128118	0.128265
PB2015.7227	0.277958	0.029959	1.03452	1.02981	0.216572	1.15519	0.993407	1.2703	0.794202	0.876719	1.06651	0.0959967	0.106424	0.0872173	0.11996	0.113378	0.106347
PB2015.7228	0.494357	0.0520685	-1.40916	-1.42152	0.358089	-0.973914	-1.52346	-1.22927	-1.75689	-1.64041	-1.48688	0.187675	0.249368	0.205937	0.269104	0.247368	0.241219
PB2015.7229	1.71629	0.160157	3.25038	3.25135	0.312773	3.47033	3.35452	3.40462	3.09773	3.0926	3.09091	0.0607256	0.0645078	0.058331	0.0694515	0.0653752	0.0660266
PB2015.723	0.475739	0.050206	-2.36289	-2.39882	-0.205062	-2.735	-13.5687	-2.36123	-2.89758	-2.46719	-1.79472	0.750258	9.98504	0.592858	0.788467	0.633217	0.466175
PB2015.7230	0.355839	0.0380338	2.96702	2.96591	0.23027	3.28419	2.95598	3.03591	2.83201	2.79448	2.91675	0.0282324	0.0322548	0.0291917	0.0336623	0.0313082	0.0332439
PB2015.7231	0.728256	0.0748599	-0.826461	-0.836547	0.495487	-0.115965	-0.94354	-0.627623	-1.00409	-1.57261	-0.899935	0.146991	0.222553	0.185117	0.216782	0.291371	0.205022
PB2015.7232	0.148744	0.0162584	3.96155	3.96093	-0.116364	3.97242	3.83494	3.89877	4.04774	3.9266	4.08632	0.0195638	0.0205245	0.0181005	0.0168137	0.0182089	0.0179654
PB2015.7233	0.415822	0.0441621	-2.28992	-2.30496	0.299087	-2.68337	-2.15466	-1.7274	-3.41139	-2.32798	-2.12784	0.408869	0.282264	0.223572	0.544226	0.291202	0.279704
PB2015.7234	0.258146	0.0278831	-1.88509	-1.88439	-0.0701978	-2.14773	-1.66088	-2.03484	-2.26262	-1.98452	-1.43686	0.37981	0.285498	0.314002	0.351569	0.303834	0.241153
PB2015.7235	0.319574	0.0342906	-2.21785	-2.23437	-0.0562715	-2.44881	-3.06528	-1.7303	-2.00328	-2.47591	-2.15926	0.383388	0.547055	0.258078	0.287867	0.352159	0.324634
PB2015.7236	0.95867	0.0962649	-8.75111	-8.66954	0.0226168	-14.0706	-13.9634	-15.0109	-14.6324	-14.516	-14.3119	9.76693	9.98748	10.2588	9.65278	10.515	9.33135
PB2015.7237	0.20381	0.0221441	-0.0700002	-0.0699834	0.103461	-0.10186	-0.00572553	0.044251	-0.05579	-0.382626	0.0320163	0.270181	0.237876	0.223021	0.224793	0.257635	0.219426
PB2015.7238	0.282753	0.03046	-1.19967	-1.20509	-0.0564569	-1.0522	-1.70892	-1.09882	-1.38789	-0.864646	-1.33812	0.27018	0.385092	0.261634	0.334609	0.233435	0.309762
PB2015.7239	0.155883	0.0170255	0.878982	0.874489	-0.0105343	0.642733	1.04492	0.882475	0.832411	0.804996	0.999048	0.189925	0.139715	0.163537	0.156286	0.157381	0.146571
PB2015.724	0.240839	0.0260624	-2.02579	-2.02004	0.0198289	-2.19696	-1.93312	-1.94949	-2.17246	-2.1442	-1.81756	0.399688	0.343923	0.323508	0.377117	0.341196	0.306328
PB2015.7240	0.107064	0.0117562	2.97739	2.97237	-0.0620341	2.9959	2.79775	3.01365	2.96236	3.0898	2.95389	0.124268	0.140545	0.0912001	0.109371	0.0939462	0.0912917
PB2015.7241	0.135589	0.0148418	1.85187	1.85404	0.0394325	1.89505	1.94592	1.78448	1.96408	1.85053	1.65336	0.15463	0.137267	0.146592	0.134443	0.134892	0.15456
PB2015.7242	0.158704	0.0173282	0.539361	0.536908	-0.0918434	0.641901	0.266516	0.529992	0.625415	0.726747	0.399149	0.108976	0.126759	0.114161	0.0943722	0.104992	0.121459
PB2015.7243	0.144635	0.0158163	0.873896	0.86951	-0.110606	0.764659	0.975391	0.69293	0.89577	1.05849	0.816914	0.107885	0.0965471	0.107828	0.0989546	0.086272	0.100965
PB2015.7244	0.839295	0.0853003	-3.87122	-3.98214	-0.582002	-14.9162	-4.56702	-4.63755	-3.74406	-3.32899	-13.9455	10.3947	1.25332	1.19248	0.809284	0.621865	9.21216
PB2015.7245	0.214812	0.0233116	2.58603	2.56637	-0.0165946	2.80521	2.31056	2.50069	2.7531	1.79237	2.71004	0.183805	0.299059	0.182021	0.163823	0.541042	0.149277
PB2015.7246	0.489195	0.0515529	-3.58341	-3.58122	-0.00329608	-4.20233	-3.38243	-3.51304	-3.0203	-4.4604	-4.39839	1.13625	0.775718	0.789684	0.596497	1.17509	1.30354
PB2015.7247	0.999186	0.0999267	-8.6534	-8.68133	-0.045941	-14.3826	-13.9974	-14.0956	-14.1887	-14.0084	-14.2443	9.56747	9.51359	9.79653	10.1059	9.50595	9.61829
PB2015.7248	0.863217	0.0875188	-3.42372	-3.70232	-0.754835	-14.3463	-4.54318	-15.2083	-4.70493	-2.99747	-2.9188	9.64732	1.13884	10.5632	1.25277	0.507474	0.529919
PB2015.7249	0.723314	0.0743896	-4.46262	-4.46134	-0.0653242	-14.2642	-4.29749	-14.3649	-4.38204	-14.4568	-4.39325	10.0754	1.26377	9.93014	1.14876	9.39645	1.21452
PB2015.725	0.359097	0.0383688	-1.35651	-1.37769	-0.22366	-1.48008	-1.20819	-1.97772	-2.1802	-1.12343	-0.779899	0.391682	0.319864	0.485051	0.508242	0.295174	0.263592
PB2015.7250	0.276507	0.0298073	0.821518	0.814799	-0.184552	0.220466	0.994426	0.851195	0.815669	0.94001	1.00781	0.164662	0.103242	0.103681	0.11112	0.103661	0.100761
PB2015.7251	0.0792344	0.00872699	3.67519	3.67433	-0.0530875	3.72459	3.63417	3.57905	3.70046	3.7495	3.65947	0.0295221	0.0315073	0.0302211	0.027431	0.0256783	0.0293973
PB2015.7252	0.571806	0.0597385	4.34967	4.34945	-0.187534	4.26015	4.27411	4.2262	4.50531	4.46338	4.37424	0.0169958	0.0165641	0.0159442	0.0137527	0.0138134	0.0153733
PB2015.7253	1.2258	0.119873	4.55494	4.55656	-0.204899	4.48742	4.44088	4.4385	4.64871	4.64417	4.68875	0.0346377	0.0341172	0.0306997	0.0299583	0.0278118	0.0282231
PB2015.7254	0.333684	0.0357505	-2.58827	-2.60579	-0.179278	-2.8673	-3.05991	-2.4034	-2.94267	-2.67761	-2.04164	0.499842	0.583449	0.385723	0.499458	0.416761	0.332633
PB2015.7255	0.700585	0.0722209	4.15862	4.16099	-0.191135	4.10129	4.04777	4.04172	4.26214	4.29422	4.21275	0.0252926	0.0257613	0.0246851	0.0219348	0.0208365	0.0252629
PB2015.7256	0.0412647	0.00456404	3.80571	3.80433	-0.0332476	3.76064	3.78292	3.81755	3.80754	3.82109	3.83831	0.0311545	0.0288831	0.0273443	0.0288442	0.0269964	0.0284104
PB2015.7257	0.133683	0.0146362	1.06183	1.06206	0.06868	1.12717	1.024	1.13803	0.998358	0.874971	1.20572	0.110466	0.117667	0.106052	0.111449	0.119527	0.103869
PB2015.7258	0.28493	0.0306873	3.97177	3.97428	-0.161949	4.02177	3.85429	3.79619	4.10099	4.05368	4.02904	0.0242108	0.0255212	0.0277294	0.0213872	0.0202591	0.0211468
PB2015.7259	1.07092	0.106338	-8.77025	-8.75915	0.0336507	-14.6977	-14.7494	-14.7558	-14.4771	-14.7683	-15.0324	10.1289	10.414	10.1768	9.68668	10.4061	9.94334
PB2015.726	0.142967	0.0156368	-0.645921	-0.648536	-0.0626952	-0.887118	-0.560521	-0.614567	-0.697813	-0.758647	-0.404788	0.142396	0.118462	0.118996	0.11875	0.119419	0.109304
PB2015.7260	0.114774	0.0125921	0.777393	0.777158	0.0146526	0.872186	0.817486	0.6523	0.828403	0.819436	0.651542	0.133525	0.137679	0.140496	0.138369	0.12491	0.151703
PB2015.7261	0.791639	0.0808484	-2.99755	-3.08523	0.308571	-12.937	-3.24972	-2.46559	-13.4062	-13.5712	-3.31565	9.27266	1.22326	0.779482	9.43211	10.6746	1.17736
PB2015.7262	2.81733	0.238407	3.59549	3.59382	-0.377507	3.38703	3.43441	3.38977	3.84209	3.80683	3.71019	0.065044	0.057024	0.0564267	0.0430767	0.041705	0.0457559
PB2015.7263	0.251518	0.0271867	-1.77314	-1.77787	0.186386	-1.51736	-1.72616	-1.79259	-2.21366	-1.50714	-2.02774	0.206563	0.236712	0.214787	0.268121	0.178096	0.249702
PB2015.7264	0.80678	0.0822676	-3.72343	-3.74268	-0.0382776	-3.55239	-13.5855	-14.2006	-3.6645	-13.3716	-3.69229	1.21179	10.2495	11.0558	1.15083	9.5494	1.16871
PB2015.7265	0.601407	0.0626374	-3.49304	-3.52406	0.192342	-2.9145	-14.0568	-4.34746	-14.6434	-3.56458	-14.7121	0.616128	9.77983	1.2201	10.6717	0.781281	10.0551
PB2015.7266	1.05523	0.104943	-2.97226	-3.26433	0.71598	-13.4889	-2.36196	-13.2054	-13.1245	-13.7319	-13.3653	10.3421	0.761741	9.96159	9.59152	10.1029	9.91271
PB2015.7267	0.622638	0.0647055	-4.26263	-4.30407	-0.400721	-4.64112	-4.68545	-4.78908	-14.7461	-3.53523	-4.85111	1.19113	1.18729	1.1244	10.0924	0.60897	1.17533
PB2015.7268	0.705373	0.0726786	-3.90089	-3.95532	-0.275223	-13.7758	-4.1578	-14.3383	-14.1978	-4.34518	-3.36377	9.32899	1.21553	9.94862	10.6049	1.22905	0.754801
PB2015.7269	0.551592	0.0577487	-3.92555	-3.9494	-0.151263	-4.60392	-3.77374	-14.5799	-4.76004	-3.47754	-3.88775	1.14819	0.778444	9.80655	1.15566	0.604509	0.761813
PB2015.727	0.209119	0.0227078	-0.473917	-0.475614	0.0420491	-0.616379	-0.360555	-0.41456	-0.51754	-0.736995	-0.274562	0.286805	0.236363	0.249728	0.264996	0.269551	0.232142
PB2015.7270	0.282187	0.0304009	-2.25301	-2.26354	0.152855	-2.26885	-2.01112	-2.24924	-2.56173	-2.20668	-2.34437	0.38621	0.343725	0.363574	0.433037	0.351857	0.384624
PB2015.7271	0.154694	0.0168977	2.65569	2.65311	-0.10644	2.70788	2.6061	2.48535	2.82432	2.76762	2.54433	0.0340748	0.0349507	0.0359829	0.0294124	0.0301153	0.0371191
PB2015.7272	0.090326	0.00993649	3.72094	3.71658	-0.0435386	3.80607	3.72165	3.5696	3.80809	3.75811	3.66258	0.0224866	0.0229987	0.0238974	0.0214887	0.0212304	0.0229873
PB2015.7273	1.00829	0.100745	-8.50964	-8.54879	0.00936616	-13.7755	-14.3561	-14.0586	-14.839	-14.9308	-14.2982	9.52388	10.4336	9.58122	10.6478	10.5582	9.80579
PB2015.7274	0.921664	0.0928941	-8.61018	-8.5876	0.0220225	-14.4975	-14.393	-14.6171	-14.6122	-14.2224	-14.7572	10.5726	10.1353	10.1943	9.87684	10.0457	9.92431
PB2015.7275	0.761692	0.0780287	-3.92023	-4.04014	-0.583748	-14.6119	-4.60347	-4.77813	-14.9505	-4.77203	-3.00217	10.3967	1.20092	1.2841	9.65759	1.17052	0.534308
PB2015.7276	0.11074	0.0121549	3.64571	3.64392	0.0632143	3.8161	3.6923	3.53169	3.70589	3.62482	3.50536	0.0239874	0.0254533	0.0254335	0.0232578	0.023683	0.0267303
PB2015.7277	0.292356	0.031462	-0.360832	-0.373904	-0.229797	-0.590743	-0.388654	-0.512806	-0.243912	-0.238522	-0.272272	0.17947	0.163511	0.160684	0.137389	0.132399	0.146066
PB2015.7278	0.482596	0.0508928	2.40785	2.39812	-0.273737	2.24813	2.33325	2.17581	2.61497	2.63336	2.36894	0.113887	0.0955224	0.0986708	0.0689537	0.0620539	0.0814785
PB2015.7279	0.264693	0.0285701	-1.51156	-1.50995	0.0852076	-2.08547	-1.18423	-1.30875	-1.99488	-1.27688	-1.51866	0.343901	0.20945	0.223145	0.307918	0.20648	0.2519
PB2015.728	0.535149	0.0561238	-3.0851	-3.09611	-0.230322	-2.80445	-3.71368	-3.77134	-13.5844	-2.50154	-3.78678	0.831586	1.23018	1.17223	9.9797	0.619682	1.19496
PB2015.7280	0.383413	0.0408607	5.23212	5.233	0.1613	5.36948	5.28346	5.29415	5.21177	5.12519	5.11886	0.0112978	0.0112612	0.0105279	0.0111149	0.0118805	0.0119605
PB2015.7281	0.302664	0.0325352	4.25931	4.25977	0.116899	4.34723	4.30769	4.30363	4.2503	4.18244	4.16804	0.0196511	0.0185791	0.0178808	0.0154963	0.0154547	0.0168806
PB2015.7282	0.0507246	0.00560447	4.10653	4.10586	0.0223615	4.12256	4.12512	4.11086	4.14269	4.02346	4.11737	0.0183874	0.0182461	0.0173188	0.0170765	0.0176869	0.0178317
PB2015.7283	0.286676	0.0308696	-1.1096	-1.10747	0.248513	-0.971575	-0.797947	-1.1831	-1.50202	-1.05418	-1.21755	0.199163	0.194124	0.212033	0.241249	0.193554	0.22314
PB2015.7284	0.707421	0.0728743	-2.85916	-2.88795	-0.163849	-13.8816	-13.4225	-2.83847	-2.53247	-14.3569	-13.1843	10.7305	9.67637	1.0144	0.697015	10.7528	9.76306
PB2015.7285	0.322479	0.0345915	2.5293	2.5267	0.218297	2.75818	2.61505	2.55777	2.55111	2.30563	2.39497	0.0286564	0.02998	0.0316661	0.0288893	0.0298114	0.0319852
PB2015.7286	0.0524712	0.00579634	3.1317	3.13273	-0.0220688	3.10396	3.17403	3.08538	3.13818	3.19344	3.09833	0.0266972	0.0261933	0.0290123	0.0490828	0.0378496	0.0426496
PB2015.7287	0.180487	0.0196599	-0.932409	-0.938989	-0.0802885	-1.22401	-1.15904	-0.640845	-0.939887	-0.910506	-0.83673	0.211406	0.205602	0.147543	0.169078	0.16166	0.159634
PB2015.7288	0.476253	0.0502575	5.53309	5.53396	-0.107718	5.45781	5.50172	5.47755	5.58828	5.60483	5.57137	0.0108981	0.0101578	0.00935669	0.00941566	0.00874874	0.00896711
PB2015.7289	0.0853598	0.00939532	4.72081	4.72064	-0.0550551	4.7429	4.60704	4.72905	4.7347	4.76021	4.75258	0.0210264	0.0194505	0.0197134	0.0221685	0.0141487	0.0150441
PB2015.729	0.450978	0.0477176	-2.55577	-2.58288	-0.293579	-2.83783	-2.31035	-3.74036	-3.09195	-2.54631	-1.82415	0.524047	0.374754	0.791943	0.504496	0.39504	0.285451
PB2015.7290	0.382022	0.0407185	5.15114	5.15362	0.149911	5.18337	5.2325	5.27113	5.09049	5.03585	5.11096	0.014802	0.0143491	0.0135812	0.0138314	0.0155784	0.0139533
PB2015.7291	0.252605	0.027301	5.85438	5.8548	0.0971468	5.91091	5.89048	5.91089	5.84368	5.768	5.80885	0.00815344	0.00800084	0.00752285	0.00797759	0.00797965	0.00855895
PB2015.7292	0.708919	0.0730173	5.39054	5.39129	0.1735	5.51644	5.46603	5.45842	5.33205	5.26136	5.31911	0.00695263	0.00719655	0.00685038	0.00712055	0.0071242	0.00748127
PB2015.7293	0.0841248	0.00926063	1.26081	1.25637	-0.0509758	1.20593	1.19513	1.3039	1.26103	1.20359	1.39148	0.0325374	0.0314951	0.0299522	0.0298666	0.0302196	0.0278364
PB2015.7294	0.0654528	0.00722002	3.68821	3.68784	-0.0448793	3.63994	3.65519	3.70167	3.69327	3.71196	3.72472	0.0159484	0.0165007	0.014762	0.0157912	0.0147314	0.0153986
PB2015.7295	0.0756574	0.0083363	2.47922	2.47639	0.0581101	2.50951	2.49204	2.51754	2.49717	2.34813	2.49877	0.0764606	0.0795987	0.0784181	0.0765254	0.0874885	0.076653
PB2015.7296	0.509487	0.0535768	-2.703	-2.71829	-0.216537	-3.20146	-3.64213	-2.29863	-4.74919	-2.84685	-1.7996	0.607933	0.76338	0.360917	1.30545	0.46382	0.294037
PB2015.7297	0.0570984	0.00630427	1.92723	1.92739	-0.00510467	1.91021	1.99379	1.87113	1.9085	1.9219	1.96006	0.0648924	0.0603104	0.0628936	0.0582353	0.0577043	0.0606833
PB2015.7298	0.137839	0.0150845	1.0353	1.03047	-0.00324856	1.06039	0.826673	1.19694	0.902144	0.985815	1.20222	0.108767	0.11829	0.0823184	0.103388	0.0926	0.08829
PB2015.7299	0.0703456	0.00775555	6.48482	6.48459	0.0503134	6.58251	6.48281	6.4677	6.52788	6.43769	6.42107	0.00695353	0.00759734	0.00755587	0.00680007	0.00765848	0.00769791
PB2015.73	0.0685708	0.00756137	2.24427	2.24414	0.048669	2.34299	2.2127	2.24921	2.22103	2.17422	2.26629	0.0272207	0.028135	0.0266749	0.0276992	0.0273427	0.0268581
PB2015.730	1.14082	0.112498	-3.48345	-3.60784	0.809503	-3.14902	-3.157	-3.09588	-5.25772	-4.34624	-3.74731	0.463215	0.473944	0.42258	1.22972	0.749508	0.593428
PB2015.7300	0.141028	0.0154281	3.33874	3.33727	-0.0958444	3.30733	3.27632	3.28358	3.37001	3.33837	3.44291	0.0466335	0.0429999	0.0475064	0.0414582	0.0481161	0.0385778
PB2015.7301	0.678291	0.0700838	-3.84922	-3.83477	-0.383527	-3.66954	-4.5589	-4.66348	-3.30007	-15.1287	-14.0276	0.779791	1.14074	1.14999	0.602079	10.1262	9.72663
PB2015.7302	0.431526	0.0457535	3.63338	3.63109	-0.187468	3.57031	3.54572	3.49343	3.77692	3.78554	3.6235	0.0251011	0.0254846	0.0236161	0.0205418	0.0207347	0.023051
PB2015.7303	0.0768567	0.00846733	1.84053	1.84102	-0.0210975	1.77429	1.75181	1.95992	1.83183	1.87293	1.85074	0.0614288	0.0602055	0.054223	0.0573489	0.0520627	0.0585136
PB2015.7304	1.23205	0.120411	1.04401	1.04508	0.341023	1.1875	1.1873	1.28925	0.965808	0.781175	0.852702	0.0654964	0.064208	0.0545907	0.0685892	0.0749436	0.0730691
PB2015.7305	0.301692	0.0324341	1.00442	1.00142	0.230006	1.40099	0.90613	1.06163	0.850807	0.573456	1.13681	0.12413	0.181241	0.152398	0.161381	0.197403	0.125729
PB2015.7306	0.12049	0.0132109	1.08107	1.07789	-0.0495346	1.07824	0.849862	1.2045	1.14858	1.19143	0.955946	0.0986108	0.120054	0.0898115	0.090447	0.0817954	0.108463
PB2015.7307	0.951398	0.0956045	-3.20039	-3.51836	0.686867	-2.93203	-13.8043	-3.06468	-13.9097	-13.7237	-14.123	0.803018	9.77011	0.785524	9.86013	9.84857	10.3495
PB2015.7308	1.82515	0.168603	0.227327	0.207422	0.564	0.522496	0.543739	0.468375	0.0632352	-0.16917	-0.209726	0.181886	0.184229	0.183781	0.212104	0.238592	0.256751
PB2015.7309	0.259767	0.0280533	2.08614	2.0831	-0.14919	2.02163	2.03075	1.97359	2.16154	2.19895	2.11689	0.0625472	0.061564	0.0595958	0.054235	0.0531443	0.0603238
PB2015.731	0.605849	0.0630708	-3.45683	-3.51798	-0.479555	-4.6214	-4.6548	-3.39152	-3.85382	-3.10215	-2.96823	1.23434	1.19912	0.611772	0.785527	0.496401	0.523669
PB2015.7310	2.79625	0.237046	4.05623	4.05905	-0.218727	3.93939	3.96647	3.94289	4.14882	4.20031	4.16193	0.0109089	0.0106977	0.0101074	0.00919499	0.00895994	0.00938907
PB2015.7311	1.03212	0.102882	-4.42575	-4.67921	0.573408	-14.4168	-4.11702	-4.25698	-14.7085	-14.6882	-14.2647	10.4343	1.24411	1.19879	9.99323	10.543	9.47037
PB2015.7312	0.99496	0.0995461	-7.30923	-7.31879	-0.0268752	-11.518	-12.3561	-12.0175	-11.8413	-12.5176	-11.6005	8.73496	10.3306	9.51996	9.93868	10.3707	9.90466
PB2015.7313	0.370303	0.0395188	-2.70317	-2.72625	-0.149437	-4.55023	-2.67411	-2.56552	-2.38627	-3.42173	-2.39025	1.23641	0.471666	0.429241	0.402537	0.63187	0.410235
PB2015.7314	0.0885337	0.00974125	1.62653	1.62271	0.0545964	1.62401	1.66319	1.67281	1.50163	1.71691	1.56284	0.0565479	0.0549863	0.052554	0.0580454	0.048989	0.0555554
PB2015.7315	0.206199	0.0223978	2.23643	2.23896	0.145145	2.20333	2.38822	2.34347	2.12227	2.19359	2.17618	0.0505172	0.047428	0.0450682	0.0506089	0.0466619	0.0488767
PB2015.7316	0.344719	0.0368891	3.8413	3.84077	0.200961	4.05172	3.88774	3.88973	3.8223	3.70953	3.69099	0.0190242	0.0197995	0.0196257	0.0200589	0.0198813	0.0212263
PB2015.7317	0.29544	0.0317834	0.441649	0.444573	0.224596	0.404702	0.560724	0.702835	0.214935	0.308562	0.449386	0.106616	0.0924529	0.0868661	0.11169	0.099078	0.102097
PB2015.7318	0.397036	0.0422512	4.03939	4.03792	0.240993	4.30463	4.12682	4.06153	4.02552	3.84437	3.87567	0.0210722	0.0206693	0.0216117	0.0215144	0.0233169	0.0228555
PB2015.7319	0.0608171	0.0067121	1.70068	1.70157	-0.0108967	1.72796	1.6758	1.68786	1.76361	1.67925	1.66855	0.0599941	0.0591888	0.0564185	0.0563229	0.0547387	0.0580077
PB2015.732	0.784004	0.0801312	-3.49753	-3.50719	-0.476579	-3.68308	-4.57642	-3.77484	-4.76259	-15.2129	-2.53753	0.76467	1.22723	0.719593	1.23236	10.2293	0.427104
PB2015.7320	1.04423	0.103963	-5.30327	-5.47936	-0.460715	-14.2808	-14.7314	-14.4539	-14.3307	-4.72977	-14.9983	9.32427	10.4157	9.78894	9.77936	1.13697	10.7588
PB2015.7321	0.115019	0.0126186	3.90715	3.90554	-0.0670868	3.87091	3.88993	3.85579	3.95792	3.96292	3.90322	0.0238004	0.0227631	0.0235287	0.0213428	0.0207522	0.022258
PB2015.7322	0.712361	0.0733458	-3.45218	-3.53184	0.279875	-2.7682	-4.5057	-14.4152	-14.6425	-14.3834	-3.65936	0.515989	1.20598	9.89611	10.5316	9.84534	0.769258
PB2015.7323	0.171546	0.0187042	5.5986	5.59886	-0.0809592	5.52946	5.56666	5.58056	5.61445	5.64166	5.66484	0.0138537	0.012744	0.0118193	0.0115804	0.0106961	0.0113692
PB2015.7324	0.785429	0.0802651	0.96681	0.968434	0.334772	1.33365	1.02698	1.07082	0.753509	0.749604	0.866649	0.0872242	0.106578	0.0887552	0.111517	0.107736	0.104006
PB2015.7325	0.33563	0.0359515	3.57151	3.57039	-0.121914	3.54117	3.52528	3.46195	3.66099	3.62389	3.61664	0.0330454	0.0326276	0.0317671	0.0283031	0.0270847	0.0286374
PB2015.7326	0.140338	0.0153537	4.988	4.98837	-0.0812731	4.95451	4.9145	4.97363	5.00325	5.01931	5.06356	0.0133016	0.0146199	0.0138587	0.0143814	0.0131357	0.0129482
PB2015.7327	0.0504179	0.00557078	4.09631	4.09738	0.00435924	4.14331	4.11668	4.04338	4.05182	4.16372	4.06144	0.0420728	0.0375628	0.033778	0.0264525	0.0253694	0.0311343
PB2015.7328	0.219031	0.0237586	-0.120032	-0.117298	0.0562503	-0.132313	0.019324	-0.165848	-0.157414	-0.138884	-0.126766	0.443735	0.269194	0.259562	0.183311	0.234959	0.362796
PB2015.7329	0.0832936	0.00916998	5.12756	5.12744	-0.060874	5.07481	5.13682	5.08279	5.17341	5.20944	5.08907	0.0246803	0.0215893	0.0201316	0.0185878	0.0171782	0.0204363
PB2015.733	0.58086	0.0606272	-3.12371	-3.19596	-0.299242	-14.0579	-3.10665	-4.20664	-4.13076	-2.47257	-3.19261	10.7553	0.764129	1.24957	1.17467	0.498497	0.754333
PB2015.7330	0.145902	0.0159528	3.04431	3.04211	-0.111685	2.97294	2.9973	2.98431	3.11925	3.15634	3.02421	0.0534918	0.0536611	0.0492884	0.0440105	0.0421938	0.0448439
PB2015.7331	0.100311	0.0110228	2.98746	2.98655	-0.0615851	2.92624	2.90533	3.02982	2.97668	2.93144	3.15154	0.0417506	0.041599	0.0372281	0.0371197	0.0365273	0.035183
PB2015.7332	0.0252685	0.00279975	6.9532	6.95259	-0.0161481	6.97268	6.93348	6.92861	6.96697	6.93802	6.9781	0.00574349	0.00602292	0.0055359	0.00571745	0.00675322	0.00565837
PB2015.7333	0.065937	0.00727305	3.57294	3.57168	-0.04642	3.57905	3.56989	3.50321	3.53122	3.64138	3.61214	0.0348884	0.0340766	0.0342766	0.0335159	0.030026	0.0323127
PB2015.7334	0.100897	0.0110865	0.634963	0.634289	-0.0412208	0.516653	0.687901	0.631641	0.51672	0.710114	0.72925	0.10152	0.0898567	0.0881187	0.0946779	0.0850443	0.0863851
PB2015.7335	0.0768501	0.0084666	3.97184	3.97072	-0.0535905	3.96106	3.94032	3.93504	3.96353	4.00312	4.02946	0.012707	0.0126205	0.0120648	0.0119755	0.0111133	0.0120202
PB2015.7336	0.345203	0.036939	-3.13517	-3.14672	-0.00878449	-3.30006	-4.03299	-2.67962	-3.76662	-2.76241	-3.20011	0.52894	0.769958	0.37038	0.641874	0.36614	0.470055
PB2015.7337	0.200304	0.0217715	1.01702	1.01846	0.137636	1.08121	1.13664	1.04827	0.832941	0.999785	1.0071	0.0461163	0.0442559	0.0415722	0.0477218	0.0417031	0.0456663
PB2015.7338	0.558592	0.0584388	-3.80508	-3.80591	-0.256567	-4.63509	-3.81374	-3.90418	-15.3087	-3.15548	-4.71797	1.16141	0.784022	0.806558	10.0722	0.522375	1.12777
PB2015.7339	0.200935	0.0218386	5.10994	5.1079	-0.0968926	5.01758	5.09382	5.06908	5.12331	5.17645	5.17365	0.0201883	0.0200776	0.0190321	0.0178552	0.0162006	0.0177948
PB2015.734	1.0339	0.10304	-3.63037	-3.97783	-0.801506	-13.9067	-14.506	-14.7195	-14.7075	-15.1984	-3.10962	9.53089	10.148	9.98409	10.1071	10.3597	0.596258
PB2015.7340	0.208966	0.0226915	2.3479	2.34535	-0.161439	2.06163	2.18754	2.53701	2.37195	2.32861	2.59886	0.0430033	0.0376011	0.0294369	0.0330185	0.0324053	0.0302566
PB2015.7341	0.0679369	0.00749199	2.41567	2.41562	0.0205994	2.46528	2.41413	2.4027	2.3798	2.33161	2.507	0.0426622	0.0440684	0.0426441	0.0459426	0.0428269	0.0421969
PB2015.7342	0.049856	0.00550904	2.25974	2.25974	0.0185336	2.24979	2.22392	2.3334	2.26545	2.20049	2.28686	0.0451875	0.0466681	0.0418952	0.0432161	0.0447321	0.046531
PB2015.7343	0.227367	0.0246405	-0.348057	-0.355798	0.169294	-0.275837	-0.540068	-0.0459223	-0.360874	-0.450779	-0.558715	0.175315	0.205633	0.134603	0.169773	0.187136	0.24366
