transcript,hippuristanol_minus_DMS_fp_10_coverage
PB2015.8483.3,2.19721448468
PB2015.431.1,2.196875
PB2015.1078.1,2.19676727221
PB2015.13723.5,2.19671886652
PB2015.13157.1,2.1966064183
PB2015.466.3,2.19632352941
PB2015.11577.1,2.19563318777
PB2015.5227.1,2.1953271028
PB2015.3582.1,2.19523809524
PB2015.655.2,2.19508599509
PB2015.11065.4,2.19502890173
PB2015.3725.5,2.19481568969
PB2015.14062.2,2.19454545455
PB2015.14842.4,2.19401903036
PB2015.11454.2,2.19327731092
PB2015.15619.3,2.19318618726
PB2015.4101.1,2.19255021205
PB2015.10079.7,2.19146771192
PB2015.5743.12,2.19146201919
PB2015.13135.1,2.19068010076
PB2015.12615.2,2.19059954042
PB2015.2296.11,2.19027982327
PB2015.7344.7,2.19018404908
PB2015.11817.1,2.19015151515
PB2015.2733.1,2.19009637233
PB2015.1070.2,2.19009584665
PB2015.13988.5,2.19001610306
PB2015.15487.1,2.18980397495
PB2015.2484.6,2.1897029703
PB2015.87.13,2.1895467655
PB2015.3626.3,2.18919803601
PB2015.9843.1,2.18874680307
PB2015.8.15,2.18869648105
PB2015.4019.5,2.18840054372
PB2015.6598.3,2.18796125461
PB2015.6482.9,2.18761061947
PB2015.2269.5,2.18749403341
PB2015.14816.1,2.18731988473
PB2015.13398.2,2.18637992832
PB2015.16476.3,2.18629813769
PB2015.198.3,2.18607954545
PB2015.5711.2,2.18582151793
PB2015.8672.2,2.18562874251
PB2015.49.2,2.18546280522
PB2015.13117.8,2.18527131783
PB2015.9619.3,2.18490032962
PB2015.6461.5,2.18444916072
PB2015.13427.8,2.18440366972
PB2015.3519.4,2.18364938896
PB2015.10447.2,2.18316831683
PB2015.9657.3,2.18296961917
PB2015.3220.5,2.18217821782
PB2015.12696.1,2.18181818182
PB2015.16077.1,2.18142857143
PB2015.1031.1,2.18099547511
PB2015.6993.1,2.18083986185
PB2015.10291.1,2.18026424443
PB2015.11241.7,2.17995107532
PB2015.16299.1,2.17994969457
PB2015.8537.4,2.17974554707
PB2015.15388.13,2.17900954112
PB2015.16308.5,2.17802423496
PB2015.7569.2,2.17777777778
PB2015.219.2,2.17733627667
PB2015.5104.1,2.17681798149
PB2015.16189.1,2.17675024422
PB2015.1031.4,2.1755986317
PB2015.16826.3,2.17552238806
PB2015.9242.1,2.17542551325
PB2015.2686.2,2.17490672931
PB2015.2968.2,2.17482517483
PB2015.13831.2,2.17391304348
PB2015.6199.1,2.17371678194
PB2015.7033.4,2.17355737342
PB2015.10075.5,2.17346920262
PB2015.2837.1,2.1734220297
PB2015.16285.3,2.17315209666
PB2015.1742.4,2.17237491302
PB2015.4518.1,2.17185929648
PB2015.9886.4,2.1714458195
PB2015.3455.1,2.17110466649
PB2015.4087.5,2.17106238419
PB2015.96.7,2.17073170732
PB2015.6521.6,2.17029880926
PB2015.10834.1,2.16954063604
PB2015.13295.13,2.169199731
PB2015.14587.6,2.16886543536
PB2015.3413.1,2.1688172043
PB2015.16025.1,2.16877593361
PB2015.2499.7,2.16857142857
PB2015.14456.6,2.16849315068
PB2015.4859.10,2.16816920943
PB2015.2652.7,2.16788215232
PB2015.9397.2,2.16774193548
PB2015.231.6,2.1673528935
PB2015.7445.9,2.16729377713
PB2015.14470.2,2.16710280374
PB2015.11194.1,2.16650282625
PB2015.10658.1,2.16617998407
PB2015.9620.1,2.16617927527
PB2015.15629.14,2.16607142857
PB2015.14376.3,2.1652870494
PB2015.13725.2,2.1652489395
PB2015.59.3,2.16502369668
PB2015.2280.2,2.16482615083
PB2015.15608.6,2.16465433301
PB2015.9609.5,2.16443640747
PB2015.16749.1,2.16416325292
PB2015.4831.9,2.16303763441
PB2015.8714.12,2.16290068313
PB2015.4101.4,2.1628467721
PB2015.4977.3,2.16283034289
PB2015.11239.2,2.16272285251
PB2015.10489.9,2.16262566529
PB2015.9657.6,2.16247848537
PB2015.6561.1,2.16238032111
PB2015.4901.2,2.16221765914
PB2015.9731.4,2.16190057193
PB2015.6473.2,2.16165904002
PB2015.15148.1,2.16154855643
PB2015.15421.5,2.16148794354
PB2015.6409.4,2.16093143596
PB2015.13919.4,2.16035242291
PB2015.7881.2,2.15994279244
PB2015.16466.1,2.15989414878
PB2015.2864.1,2.1598880597
PB2015.5980.1,2.15957446809
PB2015.5409.4,2.15930586201
PB2015.4610.7,2.15889101338
PB2015.7173.1,2.1584921195
PB2015.2485.3,2.15844402277
PB2015.1644.1,2.15779122542
PB2015.565.3,2.15763546798
PB2015.15887.1,2.15747126437
PB2015.2633.2,2.15723622782
PB2015.5131.1,2.15720233139
PB2015.15738.1,2.15713196034
PB2015.1300.3,2.15625
PB2015.8519.4,2.15589524171
PB2015.7055.6,2.15564853556
PB2015.4474.7,2.15522572665
PB2015.15421.1,2.15520667727
PB2015.6177.1,2.1550550589
PB2015.2929.1,2.15481504127
PB2015.179.1,2.15424
PB2015.2639.1,2.15392451042
PB2015.11291.2,2.1537716263
PB2015.939.9,2.1537037037
PB2015.43.4,2.15317185698
PB2015.319.3,2.15293683044
PB2015.8449.3,2.15290862983
PB2015.14423.1,2.15251509054
PB2015.4433.1,2.15247474747
PB2015.15897.14,2.15239219639
PB2015.13098.1,2.15226025894
PB2015.13770.23,2.15212038304
PB2015.8026.3,2.15170694864
PB2015.14299.11,2.15003192338
PB2015.16308.7,2.14898979379
PB2015.13770.1,2.1489001692
PB2015.13832.3,2.14840085288
PB2015.6774.3,2.14823321555
PB2015.5274.1,2.14814814815
PB2015.15334.1,2.1475
PB2015.8139.1,2.14746605727
PB2015.271.3,2.14653556332
PB2015.10901.2,2.14625
PB2015.1172.1,2.14582734788
PB2015.7104.6,2.14579753313
PB2015.11244.6,2.14550810015
PB2015.1053.1,2.14527856468
PB2015.8684.4,2.14523809524
PB2015.2930.28,2.14469383308
PB2015.4043.3,2.14468085106
PB2015.484.1,2.14464023495
PB2015.5522.4,2.14431418523
PB2015.6862.2,2.14429674441
PB2015.1009.2,2.14427449642
PB2015.16642.10,2.14369570322
PB2015.5323.7,2.14361140444
PB2015.13309.2,2.14265277952
PB2015.11120.8,2.14251592357
PB2015.16823.20,2.14202417132
PB2015.13540.12,2.14152844051
PB2015.15584.4,2.1413588547
PB2015.251.7,2.14125714286
PB2015.11827.3,2.14050333405
PB2015.14659.3,2.14045393858
PB2015.9410.11,2.14043887147
PB2015.4519.23,2.14006434051
PB2015.15238.2,2.13997923157
PB2015.2034.7,2.13973288815
PB2015.6325.7,2.13940609952
PB2015.16166.1,2.13916853475
PB2015.10636.6,2.13893002746
PB2015.1781.2,2.13891213389
PB2015.10770.7,2.13861024986
PB2015.11241.6,2.13828332313
PB2015.9002.1,2.13811188811
PB2015.15520.3,2.13732718894
PB2015.15887.2,2.13704735376
PB2015.14588.11,2.13668555241
PB2015.155.1,2.13642814902
PB2015.14512.4,2.1362710919
PB2015.14468.2,2.13607188703
PB2015.8484.4,2.13600187894
PB2015.7896.2,2.13583381119
PB2015.9354.1,2.13530259366
PB2015.7715.1,2.13429679239
PB2015.11009.7,2.13427172583
PB2015.4010.1,2.13421426038
PB2015.16825.3,2.13387922211
PB2015.1662.1,2.13376623377
PB2015.4187.2,2.13361964837
PB2015.2588.3,2.13331828442
PB2015.8211.2,2.13298667533
PB2015.16163.1,2.13292913983
PB2015.856.49,2.13275344931
PB2015.4806.5,2.13232931727
PB2015.5684.3,2.1315370019
PB2015.8525.15,2.13121412804
PB2015.11555.3,2.13056573057
PB2015.13717.2,2.12967032967
PB2015.5205.2,2.12947259566
PB2015.13217.4,2.12945544554
PB2015.10244.1,2.1293128443
PB2015.16457.6,2.12914246669
PB2015.4721.3,2.12880886427
PB2015.30.1,2.12823848238
PB2015.13661.1,2.12801153716
PB2015.3591.5,2.12715877437
PB2015.582.2,2.12710843373
PB2015.15729.3,2.127029438
PB2015.4022.5,2.12678868552
PB2015.2283.5,2.1263609087
PB2015.7017.1,2.12625427594
PB2015.8790.2,2.12521562659
PB2015.1088.3,2.12519083969
PB2015.11113.1,2.12474012474
PB2015.12332.5,2.12467532468
PB2015.1309.1,2.12400341079
PB2015.10166.2,2.12397123452
PB2015.9590.5,2.12392156863
PB2015.11005.9,2.12379924447
PB2015.3557.1,2.12379296586
PB2015.12806.3,2.12260869565
PB2015.2047.4,2.12173913043
PB2015.13377.1,2.12147779479
PB2015.9152.2,2.12147001934
PB2015.13138.1,2.1212145749
PB2015.8824.11,2.12116126867
PB2015.6671.1,2.12108486439
PB2015.14742.10,2.12103746398
PB2015.10320.6,2.12033511043
PB2015.2485.2,2.12016651249
PB2015.14596.1,2.11978723404
PB2015.9185.1,2.11967361741
PB2015.11375.1,2.11953463203
PB2015.11432.4,2.11908646003
PB2015.7527.4,2.11778008838
PB2015.6172.1,2.11776859504
PB2015.15329.10,2.11754756871
PB2015.14382.1,2.11731683473
PB2015.1132.5,2.1163207955
PB2015.15531.8,2.11582089552
PB2015.6531.4,2.11571359923
PB2015.663.1,2.11516245487
PB2015.879.2,2.11501364877
PB2015.10769.6,2.11485972085
PB2015.110.4,2.1147662018
PB2015.12764.6,2.11435185185
PB2015.13213.1,2.11411599187
PB2015.11523.1,2.11363636364
PB2015.10529.3,2.1134805159
PB2015.16534.4,2.1134502924
PB2015.271.6,2.1134272997
PB2015.13754.9,2.11296200885
PB2015.4554.9,2.11284593143
PB2015.2550.11,2.11282571912
PB2015.5376.1,2.11146637266
PB2015.198.2,2.11134593993
PB2015.15495.4,2.11115973742
PB2015.15894.1,2.11076233184
PB2015.3418.1,2.11071428571
PB2015.5614.16,2.11039817975
PB2015.4526.5,2.1103965702
PB2015.961.3,2.10999621356
PB2015.13435.1,2.10949152542
PB2015.5066.6,2.10939318371
PB2015.3015.1,2.10936936937
PB2015.3542.2,2.10912799592
PB2015.12302.1,2.1091085742
PB2015.10461.3,2.10893854749
PB2015.13321.3,2.10889615105
PB2015.8306.12,2.10886005837
PB2015.9982.1,2.10823081429
PB2015.10321.12,2.10783864842
PB2015.15660.2,2.10780141844
PB2015.16152.3,2.10768203073
PB2015.12677.2,2.1076119403
PB2015.8505.5,2.1065701851
PB2015.6602.8,2.10629011553
PB2015.6791.1,2.10604805302
PB2015.13918.3,2.10538116592
PB2015.10507.6,2.10531820321
PB2015.10284.1,2.10515923567
PB2015.10591.1,2.10461036312
PB2015.94.3,2.10419325433
PB2015.4124.1,2.10314465409
PB2015.8628.2,2.10293784146
PB2015.864.1,2.10285714286
PB2015.12519.2,2.10242424242
PB2015.15640.2,2.10208333333
PB2015.3372.4,2.10202578269
PB2015.4453.9,2.10181175431
PB2015.13408.3,2.10144
PB2015.13777.1,2.10123966942
PB2015.6401.2,2.10078534031
PB2015.9074.2,2.10072096128
PB2015.15520.1,2.1006833713
PB2015.9743.2,2.10050462574
PB2015.8478.6,2.10033928975
PB2015.4532.5,2.10025092604
PB2015.5597.7,2.10003892565
PB2015.10209.18,2.1000202061
PB2015.6722.2,2.09950576606
PB2015.13079.2,2.09931237721
PB2015.8833.3,2.0991619479
PB2015.10042.1,2.09912493923
PB2015.16693.2,2.09901703801
PB2015.4546.5,2.09892942976
PB2015.3672.1,2.09867674858
PB2015.10804.1,2.098407281
PB2015.15058.1,2.09801324503
PB2015.14403.4,2.09796437659
PB2015.496.3,2.09778938907
PB2015.7506.1,2.09772202047
PB2015.16255.4,2.09730983302
PB2015.13542.1,2.094889202
PB2015.4510.4,2.09424860853
PB2015.16157.3,2.09379902568
PB2015.2166.9,2.09333333333
PB2015.1621.1,2.09309791332
PB2015.4545.2,2.09302325581
PB2015.2349.4,2.09282030263
PB2015.12135.2,2.0920950324
PB2015.1565.2,2.09189189189
PB2015.10571.9,2.09176581936
PB2015.5297.1,2.09133858268
PB2015.9731.5,2.09055400558
PB2015.7421.7,2.08995963673
PB2015.15154.2,2.08964646465
PB2015.15792.7,2.08934169279
PB2015.14757.16,2.08924205379
PB2015.12984.3,2.08918918919
PB2015.2827.4,2.08863618722
PB2015.16072.4,2.08855597778
PB2015.2264.6,2.08790893438
PB2015.11725.11,2.08787786723
PB2015.7986.4,2.08707692308
PB2015.13639.2,2.08677839851
PB2015.561.1,2.08666666667
PB2015.13148.1,2.08595426972
PB2015.16485.1,2.08565140845
PB2015.16303.3,2.08521606599
PB2015.4725.4,2.08502994012
PB2015.3215.2,2.08479393652
PB2015.7878.1,2.08452848723
PB2015.3644.8,2.08446074258
PB2015.10013.4,2.08418591055
PB2015.16137.4,2.08408888889
PB2015.2604.1,2.08397249405
PB2015.2142.7,2.08362068966
PB2015.7392.2,2.08249771668
PB2015.744.5,2.0821867518
PB2015.8502.1,2.082
PB2015.10104.3,2.08187265804
PB2015.5521.1,2.08182883939
PB2015.4806.15,2.081569027
PB2015.12690.7,2.08147699758
PB2015.5057.2,2.0814159292
PB2015.11066.7,2.0811862836
PB2015.9481.1,2.08115942029
PB2015.6795.1,2.08102121464
PB2015.790.1,2.08087615838
PB2015.5171.7,2.08085106383
PB2015.7469.1,2.08070500928
PB2015.7291.17,2.08047876199
PB2015.7647.1,2.08027681661
PB2015.10484.3,2.07973099781
PB2015.7366.4,2.07951505017
PB2015.5470.6,2.07944616854
PB2015.266.1,2.07913621262
PB2015.13550.14,2.07909616073
PB2015.10770.6,2.07872686598
PB2015.2035.3,2.0787013714
PB2015.13194.7,2.07862407862
PB2015.13206.1,2.0783340345
PB2015.7131.1,2.07805970149
PB2015.5702.11,2.07728362764
PB2015.4745.1,2.07678039086
PB2015.5196.8,2.07614541833
PB2015.15694.1,2.07602862254
PB2015.9859.5,2.07573054891
PB2015.10694.4,2.07543103448
PB2015.2443.2,2.07530487805
PB2015.16202.2,2.07527754056
PB2015.14716.2,2.07526700919
PB2015.3464.16,2.07525289394
PB2015.13502.1,2.07518796992
PB2015.12048.4,2.07411504425
PB2015.12212.1,2.07386363636
PB2015.16491.3,2.07365853659
PB2015.11995.2,2.07303370787
PB2015.5377.1,2.07295816733
PB2015.12320.13,2.07269774994
PB2015.4541.8,2.07237113402
PB2015.11628.1,2.07212121212
PB2015.5130.3,2.07207229512
PB2015.6110.1,2.07183308495
PB2015.8961.1,2.07147016012
PB2015.16055.5,2.07058823529
PB2015.15388.6,2.07041092665
PB2015.5770.3,2.07002065506
PB2015.9039.1,2.06980802792
PB2015.7788.1,2.06929058432
PB2015.14573.6,2.06911764706
PB2015.2958.1,2.06882831927
PB2015.7857.1,2.06870503597
PB2015.220.2,2.06839058279
PB2015.15487.6,2.06800445931
PB2015.4037.9,2.06765647744
PB2015.6556.1,2.0671852212
PB2015.14392.1,2.06690140845
PB2015.4914.3,2.06631299735
PB2015.13770.24,2.06631016043
PB2015.3929.1,2.06585365854
PB2015.15612.1,2.06575342466
PB2015.2317.3,2.0656779661
PB2015.2868.12,2.06558981889
PB2015.12647.1,2.06530518587
PB2015.15286.1,2.06512605042
PB2015.12902.4,2.06512357787
PB2015.16191.8,2.06507978028
PB2015.10464.5,2.06489361702
PB2015.9923.5,2.06429845904
PB2015.2167.3,2.06423357664
PB2015.7094.3,2.06390652781
PB2015.5706.2,2.06338278932
PB2015.12368.1,2.06310936335
PB2015.3744.2,2.06282722513
PB2015.4489.4,2.06246947083
PB2015.2478.15,2.06128855488
PB2015.3137.1,2.06077382825
PB2015.13044.3,2.06052688874
PB2015.3828.12,2.06043956044
PB2015.2296.10,2.05991620112
PB2015.13823.2,2.05982324949
PB2015.3291.9,2.05980797637
PB2015.9089.5,2.05971731449
PB2015.15740.1,2.05970149254
PB2015.113.4,2.05969563083
PB2015.6512.4,2.05942857143
PB2015.6205.4,2.05934536556
PB2015.11111.2,2.059
PB2015.1646.8,2.05882352941
PB2015.14055.4,2.05813504823
PB2015.13389.3,2.05805745554
PB2015.16538.1,2.0576875
PB2015.8902.2,2.05743389684
PB2015.12029.4,2.05697399527
PB2015.11232.1,2.05675675676
PB2015.15009.13,2.05619834711
PB2015.7666.4,2.05616149443
PB2015.3838.1,2.05594405594
PB2015.2991.1,2.0557208825
PB2015.11275.1,2.0555598307
PB2015.3286.11,2.05542830967
PB2015.9973.1,2.05542347697
PB2015.110.3,2.05504511895
PB2015.7612.1,2.05503355705
PB2015.14363.1,2.054829186
PB2015.16559.1,2.05481899389
PB2015.7783.4,2.05391326662
PB2015.8029.1,2.05375375375
PB2015.7332.13,2.05325155763
PB2015.16546.3,2.0530726257
PB2015.2786.1,2.05258661604
PB2015.16464.2,2.05254691689
PB2015.9573.10,2.05243902439
PB2015.9627.7,2.05229681979
PB2015.11066.5,2.05181395349
PB2015.9701.11,2.05165238678
PB2015.3935.1,2.05115511551
PB2015.8277.1,2.05095583388
PB2015.14193.6,2.04986438556
PB2015.12251.2,2.04936305732
PB2015.415.5,2.04927536232
PB2015.8426.6,2.04885325565
PB2015.6722.4,2.04862896503
PB2015.7048.2,2.04857928506
PB2015.3189.1,2.04846796657
PB2015.6557.7,2.04844566028
PB2015.11722.8,2.04810810811
PB2015.939.13,2.04791666667
PB2015.10670.11,2.04783969944
PB2015.5624.3,2.04719827586
PB2015.6452.6,2.04717386781
PB2015.5551.3,2.04714285714
PB2015.169.5,2.0469004894
PB2015.13999.3,2.04644670051
PB2015.9390.3,2.04635193133
PB2015.2742.4,2.0462519401
PB2015.2349.15,2.04564072557
PB2015.11132.4,2.04482758621
PB2015.5277.13,2.0447592068
PB2015.14287.1,2.04460802356
PB2015.6156.1,2.04454654415
PB2015.5889.8,2.04426649584
PB2015.4537.11,2.04419281647
PB2015.11771.2,2.04358974359
PB2015.13864.4,2.04347826087
PB2015.2658.7,2.04313123561
PB2015.3519.13,2.04308460818
PB2015.14233.7,2.04291739895
PB2015.2695.5,2.04243350657
PB2015.4224.2,2.04242424242
PB2015.16232.1,2.04148326801
PB2015.16308.11,2.04135211268
PB2015.3390.1,2.04125475285
PB2015.478.2,2.04120603015
PB2015.1488.1,2.04118092354
PB2015.13247.7,2.04090038314
PB2015.4813.1,2.0404040404
PB2015.3036.11,2.04024673699
PB2015.14308.1,2.0402044293
PB2015.3368.2,2.03990929705
PB2015.12048.6,2.03940620783
PB2015.11017.9,2.03916876574
PB2015.2654.3,2.03896896727
PB2015.1278.7,2.03886782232
PB2015.7080.1,2.03834769387
PB2015.13618.16,2.03806763285
PB2015.5415.4,2.03806220096
PB2015.5156.20,2.03803905614
PB2015.12308.1,2.03800414475
PB2015.10776.1,2.03790322581
PB2015.7139.21,2.03780353201
PB2015.8531.1,2.03771929825
PB2015.7481.5,2.03766030654
PB2015.2550.13,2.03627669748
PB2015.1597.3,2.0358735306
PB2015.3707.4,2.03529059317
PB2015.16191.9,2.03517023225
PB2015.11979.3,2.03486238532
PB2015.795.6,2.03444444444
PB2015.9088.14,2.03403882418
PB2015.3541.2,2.03353226408
PB2015.2162.4,2.03304529201
PB2015.3889.2,2.0329782003
PB2015.1396.7,2.03283651607
PB2015.11267.3,2.03253833049
PB2015.4978.1,2.03223334569
PB2015.1016.3,2.03219809848
PB2015.10235.15,2.03219219219
PB2015.15419.8,2.03214782036
PB2015.3812.3,2.03005780347
PB2015.13551.12,2.02992105089
PB2015.370.2,2.02963294539
PB2015.6409.3,2.0292702486
PB2015.13774.1,2.02888744307
PB2015.14521.2,2.02884877771
PB2015.3774.2,2.02881355932
PB2015.7472.1,2.02840342997
PB2015.15388.10,2.0278978389
PB2015.14008.3,2.0275862069
PB2015.10164.3,2.02707272598
PB2015.4146.1,2.02644419273
PB2015.2392.2,2.02578868302
PB2015.14713.5,2.02551563994
PB2015.807.8,2.02404227213
PB2015.1044.12,2.02386933596
PB2015.9415.1,2.0238511148
PB2015.12226.1,2.02369337979
PB2015.8215.3,2.0235915493
PB2015.2381.1,2.02340282448
PB2015.13095.15,2.0231372549
PB2015.6206.8,2.02299277399
PB2015.13111.7,2.02281764465
PB2015.16642.2,2.02246589042
PB2015.239.1,2.02242562929
PB2015.11651.3,2.02242424242
PB2015.11943.2,2.02195945946
PB2015.9830.14,2.0218888599
PB2015.13609.5,2.02156409936
PB2015.6682.1,2.02141769083
PB2015.5726.1,2.0207472797
PB2015.15926.1,2.02053675613
PB2015.4000.1,2.02037661051
PB2015.16540.2,2.01973096643
PB2015.14498.2,2.01967592593
PB2015.24.7,2.01966232101
PB2015.3578.3,2.01960784314
PB2015.11377.1,2.01943021767
PB2015.7881.4,2.01938906164
PB2015.7426.16,2.01928783383
PB2015.8722.5,2.01913875598
PB2015.7590.2,2.01890166028
PB2015.7222.1,2.01885312857
PB2015.12064.4,2.01876172608
PB2015.16320.3,2.01868203852
PB2015.700.3,2.01798941799
PB2015.16330.3,2.01787866613
PB2015.6818.1,2.01727986771
PB2015.11209.1,2.01717126073
PB2015.7539.2,2.01712371043
PB2015.14060.2,2.01675153414
PB2015.13807.1,2.01497605572
PB2015.8603.2,2.0148160235
PB2015.2091.2,2.01474201474
PB2015.10964.11,2.01458966565
PB2015.2829.3,2.01458545529
PB2015.6205.5,2.01453461715
PB2015.6301.3,2.01446215712
PB2015.15212.5,2.01382488479
PB2015.16835.6,2.01353464546
PB2015.2270.1,2.01330512459
PB2015.4367.1,2.01326530612
PB2015.14742.7,2.0132173913
PB2015.6242.5,2.01317578504
PB2015.3650.4,2.01274038462
PB2015.10111.4,2.0125
PB2015.14197.1,2.01246246246
PB2015.2922.2,2.01223323171
PB2015.24.5,2.01173285199
PB2015.1323.1,2.01152542373
PB2015.12579.8,2.0111476076
PB2015.10895.1,2.01104742053
PB2015.6468.3,2.01075
PB2015.15550.1,2.01074153189
PB2015.2257.2,2.01031206607
PB2015.6981.9,2.01017721519
PB2015.9088.4,2.01013096559
PB2015.11017.3,2.00968992248
PB2015.3616.1,2.00921069855
PB2015.9296.5,2.00850202429
PB2015.7306.2,2.00843672457
PB2015.45.2,2.00800821355
PB2015.16300.2,2.00758153325
PB2015.9536.3,2.0070974972
PB2015.16300.4,2.00707780796
PB2015.3258.3,2.00695652174
PB2015.2993.1,2.00668449198
PB2015.11974.2,2.0066603235
PB2015.1511.2,2.00503095975
PB2015.2386.12,2.00494382022
PB2015.9824.16,2.00422065327
PB2015.14104.10,2.00418651291
PB2015.8068.1,2.00340939241
PB2015.2078.2,2.00339480302
PB2015.5997.2,2.00333225997
PB2015.9748.1,2.00326155795
PB2015.7109.11,2.00290258836
PB2015.14498.1,2.00258732212
PB2015.4721.1,2.00256898192
PB2015.4574.3,2.00256410256
PB2015.5196.2,2.0022737472
PB2015.5751.1,2.00215517241
PB2015.1306.1,2.00158572844
PB2015.10162.1,2.00145932142
PB2015.1077.2,2.00091338037
PB2015.6931.11,2.00044112006
PB2015.6384.3,2.00023193246
PB2015.3632.6,2.00007515971
PB2015.10038.2,1.9998502994
PB2015.3178.6,1.99969004262
PB2015.13114.9,1.99945054945
PB2015.1276.4,1.99940490082
PB2015.16457.5,1.99910625621
PB2015.5584.1,1.99862896315
PB2015.14668.8,1.99835039818
PB2015.2256.10,1.99822052033
PB2015.4453.7,1.99800590842
PB2015.11859.2,1.99744283255
PB2015.16245.6,1.99711171662
PB2015.5467.9,1.99672586016
PB2015.4480.2,1.99671808336
PB2015.11962.1,1.99663865546
PB2015.5461.3,1.99653346172
PB2015.794.2,1.99639586411
PB2015.2623.1,1.99571045576
PB2015.1601.3,1.9940311626
PB2015.1242.7,1.99400479616
PB2015.9749.1,1.99365526965
PB2015.2251.11,1.9924963925
PB2015.1648.2,1.99219288175
PB2015.13610.2,1.992
PB2015.8519.6,1.99188634417
PB2015.271.7,1.99171250458
PB2015.14221.16,1.99155914426
PB2015.7780.3,1.99071727317
PB2015.2003.2,1.99035157283
PB2015.11340.23,1.98993103448
PB2015.8160.1,1.98969072165
PB2015.15892.2,1.98954501452
PB2015.1132.12,1.98923169994
PB2015.10209.27,1.98919891989
PB2015.11810.4,1.9890341628
PB2015.9583.9,1.98851351351
PB2015.12936.2,1.98838709677
PB2015.3143.5,1.98805970149
PB2015.2650.3,1.98752010293
PB2015.6557.2,1.98690899847
PB2015.13292.1,1.98682385576
PB2015.13167.2,1.98642259744
PB2015.10874.3,1.98629375204
PB2015.1141.3,1.98599140737
PB2015.7205.1,1.98597560976
PB2015.16334.6,1.98545454545
PB2015.9843.3,1.98536585366
PB2015.8002.1,1.98535469108
PB2015.6092.2,1.98519736842
PB2015.5457.7,1.98391304348
PB2015.13618.18,1.98346598203
PB2015.8602.9,1.9834037417
PB2015.3845.2,1.98325791855
PB2015.15269.1,1.98322580645
PB2015.13989.3,1.98313043478
PB2015.7577.1,1.98240740741
PB2015.6245.1,1.98171106557
PB2015.7389.12,1.98160393354
PB2015.6675.1,1.98141666667
PB2015.3050.3,1.98089271731
PB2015.10735.2,1.9804110188
PB2015.9411.4,1.97978099335
PB2015.6371.5,1.97941495125
PB2015.13387.2,1.97867647059
PB2015.12351.8,1.97852062589
PB2015.12672.1,1.97839135654
PB2015.7383.4,1.97837150127
PB2015.3622.5,1.97812969252
PB2015.16169.3,1.97802788845
PB2015.8690.8,1.97777777778
PB2015.15897.20,1.9772738067
PB2015.5691.2,1.97647058824
PB2015.9890.2,1.97605551497
PB2015.16677.1,1.97602918187
PB2015.8253.2,1.97601201875
PB2015.7366.7,1.97567253236
PB2015.1885.1,1.9755952381
PB2015.2843.7,1.97507311199
PB2015.7887.1,1.97501699267
PB2015.4248.1,1.975
PB2015.2207.4,1.97486871718
PB2015.16266.2,1.97474747475
PB2015.16205.1,1.97439823278
PB2015.4515.2,1.97361786273
PB2015.11971.2,1.97358397636
PB2015.2479.8,1.97338629593
PB2015.14193.2,1.97280156538
PB2015.15751.1,1.97274401473
PB2015.8836.3,1.97267343486
PB2015.14847.1,1.97210287443
PB2015.10060.1,1.9716699943
PB2015.13959.2,1.97165354331
PB2015.3178.4,1.97161016949
PB2015.14037.1,1.97138281576
PB2015.2870.9,1.97137051253
PB2015.9979.1,1.97105943152
PB2015.3302.3,1.97096774194
